Corr/f7.83125363f7.5543394	Corr/f3.96892066f7.5543394	Corr/f7.8423149f3.96892066	Corr/f7.65137389f7.54371056	Corr/f2.67183079f2.55375959	Corr/f4.05847317f3.04562355	Corr/f2.26835606f7.41543777	Corr/f4.19323137f2.26835606	Corr/f7.21512364f2.34609156	Corr/f2.10098149f2.26835606	Corr/f8.08686961f4.44197134	Corr/f1.9327416f2.26835606	Corr/f3.11155736f3.30174918	Corr/f6.36097057f6.13422123	Corr/f2.72536507f3.04562355	Corr/f8.33470473f6.67724044	Corr/f7.30971869f6.84334939	Corr/f5.23951002f4.64518419	Corr/f6.24620988f6.36097057	Corr/f3.58786783f2.47461135	Corr/f6.21704203f6.06044366	Corr/f6.98478217f7.76865622	Corr/f2.74415963f3.58786783	Corr/f3.18131412f2.74415963	Corr/f6.99371349f6.84334939	Corr/f7.15493875f2.16092068	Corr/f4.11516934f3.58786783	Corr/f4.26441488f4.11516934	Corr/f6.43833605f3.04562355	Corr/f1.91427696f2.11117558	Corr/f1.50892693f3.58786783	Corr/f5.86025971f5.61164911	Corr/f2.38065771f1.50892693	Corr/f1.37357132f1.50892693	Corr/f1.11970213f1.37357132	Corr/f5.97056593f5.86025971	Corr/f3.65800917f7.36383034	Corr/f7.33825723f7.47437275	Corr/f1.12989762f1.50892693	Corr/f4.00955893f3.58786783	Corr/f3.39722713f3.52922397	Corr/f3.15649363f4.05847317	Corr/f4.03764378f2.72536507	Corr/f4.53880071f5.21309637	Corr/f4.30671322f7.67911541	Corr/f3.37475199f1.50892693	Corr/f1.83683351f2.38065771	Corr/f2.61479076f6.84334939	Corr/f3.09422033f1.19139379	Corr/f6.26268833f3.04562355	Corr/f4.07081943f6.173676	Corr/f3.62745737f2.16092068	Corr/f2.9415488f8.33060653	Corr/f5.98390494f4.05847317	Corr/f2.65362897f6.13422123	Corr/f4.24945164f3.58786783	Corr/f2.36721772f4.30671322	Corr/f2.0802689f4.53880071	Corr/f1.48991788f3.18131412	Corr/f7.08725811f7.88000916	Corr/f6.12074843f3.04562355	Corr/f8.49620795f7.62955706	Corr/f2.8938235f2.74415963	Corr/f8.34870752f4.30671322	Corr/f7.95494567f2.27881983	Corr/f2.62446615f3.58786783	Corr/f0.91439674f1.01900188	Corr/f6.51473917f6.36097057	Corr/f7.26597854f4.19323137	Corr/f6.09812883f4.30671322	Corr/f5.32384267f6.13422123	Corr/f5.99956963f3.04562355	Corr/f2.8477771f4.07081943	Corr/f3.84184016f4.53880071	Corr/f7.95316535f4.19323137	Corr/f2.29228556f2.39563347	Corr/f3.41036438f4.64518419	Corr/f6.74609331f2.26835606	Corr/f1.79263619f1.64399104	Corr/f1.32800494f4.11516934	Corr/f5.49046355f6.13422123	Corr/f5.45413051f2.9415488	Corr/f4.62974974f6.24620988	Corr/f4.02377892f1.83683351	Corr/f6.48213498f4.61730956	Corr/f0.83155705f1.24709382	Corr/f3.17086713f5.86025971	Corr/f2.78078922f4.39112747	Corr/f1.10153829f1.2375346	Corr/f7.97917265f2.10098149	Corr/f6.87201597f7.17527913	Corr/f1.96535712f8.09635394	Corr/f3.6353089f2.26835606	Corr/f2.8200243f1.42052021	Corr/f2.31137638f3.11155736	Corr/f2.79038061f2.29228556	Corr/f6.72081819f7.8423149	Corr/f1.08829468f1.83683351	Corr/f1.54263629f0.86830182	Corr/f3.78517816f1.48991788	Corr/f3.69849025f7.08725811	Corr/f4.34452389f1.22665954	Corr/f3.20704457f4.45891829	Corr/f2.00966913f1.64399104	Corr/f4.48171741f1.22665954	Corr/f2.43158044f3.23015616	Corr/f8.24549261f6.30796788	Corr/f2.46419281f2.14161058	Corr/f3.01992633f2.43158044	Corr/f8.48640761f6.06044366	Corr/f5.60282437f3.04562355	Corr/f3.86525495f3.7539065	Corr/f5.19909117f7.81503062	Corr/f7.99540288f8.15267475	Corr/f3.00131145f3.92193576	Corr/f2.02327747f3.01992633	Corr/f7.07578926f6.36097057	Corr/f6.82959963f6.13422123	Corr/f4.52031939f4.35614714	Corr/f1.38821794f2.66759434	Corr/f8.30641865f6.13422123	Corr/f1.27162019f2.36721772	Corr/f3.51789794f1.24709382	Corr/f3.89303619f5.24436416	Corr/f3.24618599f3.74338363	Corr/f6.52446765f2.65362897	Corr/f4.27728549f4.00955893	Corr/f2.94437771f4.2967762	Corr/f3.6660258f1.18001829	Corr/f5.45933027f4.62974974	Corr/f7.7263651f7.117331	Corr/f6.71691438f7.5543394	Corr/f6.55095009f6.24620988	Corr/f0.97475418f2.47537718	Corr/f5.18848173f7.0109346	Corr/f8.22507171f3.00131145	Corr/f6.6336729f3.04562355	Corr/f3.43006857f3.23015616	Corr/f8.38761746f3.74338363	Corr/f4.14843399f1.8614884	Corr/f3.76460529f6.36097057	Corr/f6.89686185f4.07081943	Corr/f2.90444467f3.23015616	Corr/f8.1918897f8.33470473	Corr/f1.31378065f1.70904734	Corr/f3.82947275f4.26441488	Corr/f7.06217792f2.34609156	Corr/f1.61871485f1.01900188	Corr/f6.68878115f4.30671322	Corr/f8.02105451f7.90392089	Corr/f7.10426492f3.24618599	Corr/f5.29065005f6.24620988	Corr/f8.20628545f4.05847317	Corr/f5.51326463f1.66487509	Corr/f4.58958407f3.23015616	Corr/f3.29149357f2.17139329	Corr/f2.88363939f2.47461135	Corr/f8.34643622f4.00955893	Corr/f5.34719257f4.29740181	Corr/f2.92630419f5.24436416	Corr/f3.48227835f5.24436416	Corr/f5.52944098f6.36097057	Corr/f6.07064227f6.65703491	Corr/f2.63782808f1.50892693	Corr/f3.90357189f2.16092068	Corr/f2.21837317f4.00955893	Corr/f5.4446624f7.117331	Corr/f8.05600859f7.7263651	Corr/f7.02540525f7.50037017	Corr/f4.55579687f7.67911541	Corr/f3.60478819f1.8614884	Corr/f3.87397676f6.96092807	Corr/f3.9339112f5.86025971	Corr/f7.03452178f2.9415488	Corr/f1.52511092f1.83683351	Corr/f8.02916865f4.00955893	Corr/f3.3225281f4.44197134	Corr/f2.32341986f4.07081943	Corr/f8.13693716f8.437004
0.9892665490239899	0.984838434769773	0.982811568978194	0.9649906165134499	0.939047333415662	0.8893082302729154	0.8814430455458637	0.859469991179597	0.851190461726616	0.8404132687153322	0.7989701873129008	0.7843429989501269	0.7656591491078178	0.6790576581175735	0.6787946381520977	0.6770009825675504	0.6746709010956787	0.671020056023925	0.6634317184972714	0.637231886549664	0.6357407265258779	0.6307651428190508	0.6232789166748433	0.622405641740277	0.6196711964670931	0.6187917316019146	0.6172508773061909	0.6136111971799822	0.6084502107647959	0.6022155669315495	0.5995926896672424	0.5951441631248555	0.59508135350268	0.5936496684306801	0.5932830013975399	0.5895037892467838	0.5889969436409596	0.5886669650882967	0.5808190435509387	0.5802752511298712	0.5799500782563061	0.5780285696591616	0.5692619864055191	0.5653475230474264	0.5652510757576684	0.5647598726141564	0.5629573915421042	0.5617008081870349	0.5616250295360428	0.55895646099691	0.5582166446713519	0.5578358125673614	0.5559744910845961	0.5559111604168315	0.5539824142446618	0.5504864308097056	0.5450410417689492	0.5450170907240242	0.543175736457577	0.5431215608043385	0.5426502492860219	0.5413169401924155	0.5359517591321434	0.5315137593916691	0.5241379766429904	0.5214088070154986	0.5206600042159361	0.5203730110111147	0.519461090234073	0.5191537230138441	0.5190631404112538	0.5166354674559609	0.5142188110239313	0.5128117624562102	0.5080745379104487	0.5069043796577559	0.506530116426805	0.5052185104922845	0.5038878126316872	0.5036745932237037	0.5000089632646989	0.4998633971231917	0.49819904336984633	0.4980449983419223	0.4968228768315202	0.49348553626751357	0.49180574498661644	0.488482664639814	0.4851697523211822	0.48353496137128393	0.48349740230130156	0.48198080516174446	0.48117404309149386	0.47921208624789646	0.4777659430708983	0.47446710314280166	0.4738124357555694	0.4726418937552004	0.4717716861616779	0.4714887631197635	0.4714496721970581	0.4662085257149725	0.46586814258909	0.4646594393675945	0.4597980251154489	0.4577520045426749	0.45317875848913375	0.45239486829353504	0.451687629010204	0.4488895792343803	0.4475208680994661	0.445525768320702	0.44509559056513	0.4414011726395959	0.4410417205875147	0.43369742758833035	0.432939450180248	0.42987256483781894	0.42685665238906906	0.4257916064617527	0.4187552918251336	0.41833138546460574	0.4115589191233094	0.4107587155889898	0.40896461494455877	0.40889063860085106	0.40819227781984935	0.4070551775175271	0.40679391088627437	0.40560283937783603	0.40279567180539383	0.40238142444724767	0.40183901931256305	0.3995643249581692	0.3986738338422199	0.3984110148867487	0.39779340323384577	0.3943617610760846	0.3914044057992471	0.3862667116178552	0.3844983045017859	0.38085854969423405	0.37959473555568407	0.37940135971925604	0.37926616950383985	0.37612757065415503	0.3738166621469355	0.3684219809354507	0.36823066206836697	0.3680521286789123	0.3678073215973669	0.36748318452338974	0.3672801371983624	0.3667707004507594	0.3661662715280813	0.3628044134946108	0.36223859902383404	0.36171460592216964	0.35883102556046503	0.3579901822391504	0.3538205184778712	0.3528732207912509	0.3526537712851679	0.34897013175766106	0.3473764420089136	0.34079135494614116	0.3396481851309529	0.33961625036168835	0.33859698591467813	0.3385424882359079	0.3380832823476914	0.3363167645000785	0.3358438701698078	0.33275167654023147	0.33127939430063685	0.3297525688916449	0.3290182059099247	0.3284285460543775	0.3280148197347341
